COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,Label
0.453319357670982,0.021875728073715,0.006156135885152,0.003153648747348,0.00612415402185,0.006013575942609,0.003992769290194,0.002401821582424,0.001469630533702,0.002172750470081,0.001011388053561,0.00099645294671,0.001140336682215,0.000752595158973,0.000796952517942,0.00054201373147,0.001267852712382,0.00152665043888,0.001072803619331,0.000807833876236,0.000240273383786,0.00116796743115,0.00095158864563,0.000605359982361,0.000357382196214,0.000495852652248,0.000267394593722,0.000169471290402,0.000104467916777,0.000107320263397,0.00013134663475,3.60493417946414E-05,0
0.450176253745801,0.024633351124578,0.013082906484749,0.002795449691503,0.008608471754826,0.007541420256506,0.005358859385307,0.005710924417484,0.005217965514922,0.009767038538551,0.002412576637265,0.003793210610766,0.005298059985237,0.000903364688458,0.001290625941214,0.002654839443604,0.003687686584375,0.002724677242856,0.001245524740735,0.001101505169483,0.002002707209797,0.000990925505586,0.001634555087107,0.001802473043284,0.001703182865738,0.001051828255208,0.000382466401123,0.000423120182056,0.00079653087671,0.000222963449965,0.000378906510887,4.09964955181712E-05,0
0.779243965460917,0.145858746143274,0.32598718014537,0.299599818730556,0.047458887927599,0.299444933184906,0.268184662041697,0.026982701164915,0.253665049981006,0.258039647204001,0.071227766842175,0.129559445048978,0.222038767245019,0.120512224972589,0.068635332262806,0.210133461227271,0.159797204947207,0.025662143698388,0.188151879002515,0.180069044568315,0.042646214473596,0.170196869000454,0.135789406619103,0.032711658712857,0.133867217082061,0.079516631310405,0.038729394561211,0.075670705008943,0.017612215849838,0.034887302012679,0.020576222369214,4.449947021581E-05,2
0.486840100411115,0.204142771217802,0.110691981949331,0.067543426904443,0.063531222607782,0.050702473346209,0.040537838499707,0.03453078383868,0.023738916179815,0.028520394111714,0.021686369461376,0.025253880139044,0.016072816021284,0.022793907451046,0.013778503980172,0.018351621110402,0.009664096156036,0.015037447568327,0.010693786316488,0.012382419566196,0.007653384125264,0.00794099644354,0.007400891046537,0.005155599449415,0.005643637897678,0.0030110144043,0.004344626389153,0.001883329247155,0.002926858438513,0.000884078359408,0.00106340750166,4.72444164009174E-05,0
0.454675928571094,0.030410320696366,0.015363761441158,0.015179658062144,0.010973316562916,0.000511393916471,0.001746770960725,0.00241759797193,0.002230256888501,0.002774248646072,0.001097254360049,0.00238039241335,0.003229349120341,0.001096390868477,0.000862419066686,0.000355268837077,4.78904010932489E-05,0.000496315413505,0.000330854844038,0.00028520977722,0.000467518412126,0.000501267696484,6.91404954577878E-05,0.00019620551563,0.000200843433322,0.000512225665981,0.0003930582263,0.000123761374181,0.000282277531985,3.55463050165475E-05,0.000332296559652,5.24729579008326E-05,0
0.448591828129848,0.038115166291536,0.035934118875194,0.024352036021659,0.010660168117778,0.006395281019674,0.007241459642295,0.007186586518866,0.002359567916789,0.002369147741323,0.000325950418657,0.001961396358128,0.002194994535446,0.001154345349419,0.001397008330337,0.000923594747332,0.00061102379922,0.001042547054547,0.000683672749967,0.000444559890491,0.000488171051924,8.09036988524597E-05,0.000509313952654,0.000337402346683,0.000395079576026,0.000569075831985,0.000467823425408,0.000548499607727,0.000292448225889,8.31149333650834E-05,0.000193174486282,6.61657009487617E-05,0
0.421765340297995,0.01274711289935,0.007983082330489,0.002383590884797,0.017815571584977,0.013961264357453,0.011555516337144,0.00478308435168,0.005762286167517,0.016324449257617,0.010549562385495,0.004238321161621,0.002304844541046,0.004761223260374,0.002069341878817,0.002097823721581,0.001453306511392,0.002060374894324,0.002646545207695,0.000589895464697,0.00320109855128,0.004282577581512,0.002258259532248,0.002567847639392,0.001031455695648,0.001560429512334,0.001580380286234,0.000667843745281,0.000800775262414,8.03175723884144E-05,0.000954881393444,6.63658598386231E-05,0
0.435358956667644,0.010412425777366,0.009551900907507,0.006116290820163,0.006330499683919,0.004691603067323,0.003491204745318,0.008478520826648,0.004271980275256,0.00362047549452,0.004778512417143,0.001563084714333,0.000907418584624,0.001609050162856,0.000713775130396,0.001062355039801,0.000979124245297,0.001031986826512,0.000945896236675,0.001087220157061,0.000926631910892,0.000472208110146,0.00048994147532,0.000540951374664,0.000528411062703,0.000649685819077,0.000272080088163,0.000529298303196,0.000293158140473,0.00031642158781,0.00017368053555,6.6834814857653E-05,0
0.472017112047019,0.04503385120404,0.023603367598661,0.021394872890858,0.00715253628836,0.002757013775908,0.009661524609946,0.006967444376853,0.004243120401619,0.006771903707609,0.001808970321501,0.002052764908943,0.000729231160974,0.002589713533837,0.001899424981063,0.001531273378307,0.000149143676568,0.000744842944969,0.001424908192712,0.00189373882528,0.000886515027302,0.000477748950048,0.000286574187482,0.000444891894825,0.000869915037526,0.000809479981094,0.001262767865931,0.000329317090351,0.000400433007574,0.000194531487319,7.57921348295577E-05,7.77751437921913E-05,0
0.424033291018403,0.002247452498737,0.006261665127859,0.004436833796718,0.008256887630362,0.004810518016015,0.002699580906621,0.003630185120077,0.003026635140656,0.004933416298048,0.002596011780363,0.000456472960074,0.001315565171032,0.001572300936809,0.001376677811696,0.000289305066323,0.000685719010233,0.000859393155962,0.000933259361327,0.000828008729092,0.000414722151573,0.000153172194851,0.000161655727855,0.000235406396457,0.000112005772457,0.000276678489604,2.45712287503692E-05,0.000231696660361,5.1891561033342E-05,0.000214028411827,0.000174205384041,8.7063652401243E-05,0
0.38721410504454,0.069614982389046,0.047513619192445,0.026463081433306,0.01567367640766,0.009537902198587,0.002895769560019,0.006932389369306,0.001705903003952,0.002375350503652,0.001333934636379,0.002394619634431,0.002187456812491,0.001337267195101,0.002012681830872,0.001878972220716,0.00083337548021,0.000915988137308,0.001211825178745,0.00122409538653,0.000502370593931,0.000533031130569,0.000515330604094,0.000172108849653,0.000478833565372,0.000579157428011,6.66302762418075E-05,0.000381471276623,0.000439067940691,0.000194211791398,8.61049674331297E-05,9.27048461597494E-05,0
0.319212916709313,0.12893385370305,0.047719392862314,0.047911174936667,0.016657621004196,0.012937052985961,0.012913076944497,0.012166384333174,0.013363309127145,0.008935116014465,0.00405779176642,0.009275460149639,0.003363260400115,0.004569038671874,0.006914968257284,0.004012616439655,0.007074164913526,0.010393763571842,0.004668312868376,0.008033925984318,0.005848687607894,0.002117188736963,0.004096723664148,0.001892475124312,0.002836928031127,0.003149352782976,0.002106465120481,0.001240285486372,0.002100507282397,0.000135254566629,0.00124165303195,9.79904260788735E-05,0
0.970445455333009,0.327957899378855,0.12725469318169,0.097022559912474,0.068607368309842,0.080733574538649,0.080674072266713,0.089247864773747,0.046351391390265,0.037449543651841,0.037352703367466,0.047522543434873,0.045322198597399,0.038016519200509,0.037046252269036,0.021879411144376,0.027567382610638,0.024705998131754,0.02933536622718,0.021013804062802,0.021073330146825,0.015278538736237,0.012941352671746,0.019619843615014,0.015585736067588,0.021431621028203,0.01415738166271,0.01654831489016,0.006553969360833,0.005081379764522,0.00582458445811,0.000101788483938,0
0.386800674849183,0.041844180795336,0.029304632967629,0.009845477722831,0.010673510097846,0.021251248473277,0.017271834110002,0.004929089272864,0.011872078348824,0.012282902281161,0.006372552838464,0.005634202675591,0.006490347046216,0.006618733307215,0.003429911608051,0.004338927230545,0.004658403542885,0.004273693967148,0.001369693586259,0.003145120814847,0.002957907875646,0.002578627996512,0.001669544413781,0.003103726201419,0.002138602351178,0.001607177421045,0.000910365846222,0.001371276638107,0.001251242693293,0.000541674936013,0.000749763440504,0.000113524991668,0
0.435595382242903,0.015631814598847,0.013305361256808,0.002105316909535,0.005367019304147,0.001155470785123,0.005588603769324,0.009865600956432,0.004024843083816,0.002036614136421,0.005007604028637,0.001351893462349,0.000964513887248,0.001708384124014,0.0001852532095,0.001043683534116,0.001511363799324,0.000294510898494,0.001108754098463,0.001611844114766,0.000525792247077,0.000300780484375,0.000806111051648,0.000451966612308,0.000331227126684,0.000592741516574,0.000294571456449,0.000574486116126,0.000160000684541,0.000203838956529,0.000157435770232,0.000124539184695,0
0.438232740632151,0.013878314681482,0.004435097901805,0.001505000478383,0.00250160889246,0.001795256017084,0.001931486979915,0.001764488801195,0.002069957839094,0.001748344559223,0.000713775244207,0.001509788687664,0.000536361952313,0.000745807995556,0.000304495256623,0.000457952837675,0.0003383733152,0.000298847398946,0.000400564841199,0.000470624928185,0.000169128579629,0.000120078514624,0.000495612450094,7.11240464161781E-05,0.000320880355509,8.96066586859074E-05,0.000333486475712,8.72102730303264E-05,0.000304093094102,0.000101876931163,0.000175867877031,0.000128100679756,0
0.469647846564166,0.019034843287779,0.068514732526807,0.016607936151062,0.017740613558845,0.089729402470935,0.107649932762246,0.466973954376754,0.333525870591727,0.083617244266551,0.043826386669601,0.039338364446486,0.046778074021374,0.051589714753382,0.049085667615746,0.211862491610476,0.211902909551712,0.112499588796452,0.055019128761562,0.018750489858264,0.032776505475802,0.029555250961357,0.015794864554158,0.039899657451885,0.045760359703652,0.025680304174612,0.031324636464021,0.019833157707738,0.009966786714348,0.009059795314535,0.005578296342445,0.000132774964084,2
0.440973900486613,0.016490774663944,0.019054992142111,0.005625959250753,0.006243588945398,0.003513176461833,0.009227758740015,0.001876869986591,0.004185046928569,0.00455191850755,0.004230718968376,0.00550402865616,0.003257157417673,0.000806516482843,0.001414386553935,0.001381165554691,0.000976022987824,0.001752055469248,0.002040725639542,0.001285629405891,0.001414493639854,0.001601227783652,0.00097203589072,0.001142239404129,0.000774387809574,0.000930334984387,0.000761370568636,0.000748919970929,0.000689298505827,2.71779417205895E-05,0.000353050361695,0.000134432579689,0
0.467508711381535,0.050705242235592,0.03455835313172,0.031796783913736,0.020555462605551,0.019299610991748,0.019003136508031,0.018223493644678,0.008351981087627,0.007865885220304,0.010361039723761,0.012078892844419,0.010839404023236,0.008579374397515,0.007304071133049,0.005507101425248,0.006755251710902,0.004531766588505,0.005234873443448,0.004833429139362,0.004986111669154,0.003751274943889,0.003705350962811,0.003837029918354,0.001924938870372,0.003195676368788,0.001457403974718,0.00159198057343,0.001112862317815,0.00127971722463,0.001051942148777,0.000135404598518,0
0.397035224866647,0.042379531700943,0.019340287272152,0.018231379227102,0.007220451717977,0.011022005073299,0.011821695679802,0.01460860881885,0.004569085388337,0.017269748640501,0.007523210894031,0.006029347167106,0.007217342388498,0.00035495446947,0.006092166132175,0.005802333805464,0.002429907053705,0.004131723432475,0.003382991475876,0.001958803994194,0.001132174334701,0.000800314521791,0.001155811192658,0.001718579126805,0.002574764517696,0.001126933652461,0.00212553086559,0.001208008814124,0.000436585698769,0.000661398551104,0.000547439708325,0.000137894922521,0
0.426831113523958,0.016399340885994,0.01057174139468,0.005378280045843,0.005802855430278,0.003585134498406,0.002141290614814,0.001642079980398,0.002641505036514,0.001120191832294,0.002704557403484,0.002634212454457,0.000882654258648,0.000515607913372,0.000441814220485,0.000132288704509,0.000522139844959,0.000728059919814,0.000305323648834,0.000361774160016,0.000386928943759,0.00049034991915,0.000457993198976,0.000484727138607,0.000519446738589,0.000521625444001,0.000170565132085,0.00028758280479,0.00020553533409,0.00024213421355,5.54327651194297E-05,0.00013851049758,2
0.571681722250799,0.075724120667388,0.033108341579254,0.032897009208553,0.030904508048666,0.01961812722482,0.017578344424445,0.017111623161071,0.02320799520726,0.016926608451956,0.010335934598057,0.003036521215039,0.002930227747884,0.008342291069209,0.005187544597692,0.00525521764178,0.002675231902874,0.003685878526857,0.005201124085256,0.003469170468066,0.004451480108116,0.002361861605159,0.004283206488666,0.002884940936782,0.001284263329953,0.001935840572953,0.002402848889161,0.001137879736392,0.00250749099675,0.002404136717269,0.001807461098801,0.000150302169768,0
0.443956166881272,0.005432124251139,0.008446941021986,0.004006204906643,0.004913266041306,0.000490477947429,0.005004021546557,0.004224714012625,0.002831444307982,0.004172106202571,0.002552169225334,0.000808848871563,0.000965753356383,0.000248556525192,0.000854108907557,0.000313060025969,0.000907272936512,0.000824255691367,0.000728794959208,0.000290902847335,0.000965934732929,0.000655627503157,0.001079926342945,0.000202427285021,0.000389683017793,0.000507133337727,0.000889833717974,0.000428481598121,0.000367985410349,0.00011967379864,0.00024370168385,0.000152066352924,0
0.539051406306879,0.080507466025485,0.051772225208631,0.033640264958371,0.018353115880871,0.013348011536309,0.025207419215089,0.021845076110381,0.016370061395548,0.010638761464301,0.012570540975743,0.011699563273145,0.007807815328718,0.010303322289542,0.008160861428395,0.008916123867759,0.007308833363518,0.00790808630078,0.001898399233285,0.006496902865873,0.005455057808925,0.003124928845509,0.005210063710528,0.005775457638752,0.002795114140868,0.004506557959503,0.001435115400589,0.002883343816558,0.00284652040581,0.003336338103926,0.001552858436037,0.000158035385896,0
0.417027482079639,0.027317786455849,0.008098052003051,0.007613293388739,0.010632741458558,0.005445777591292,0.01079274012225,0.002469438678621,0.008894113986896,0.006514366391475,0.003738340217961,0.005075605996499,0.007508535171029,0.004295910483598,0.002732357153482,0.001902764799788,0.002469905070778,0.003765799649916,0.003422439045748,0.001434278766274,0.001949864731009,0.003836628511161,0.001910320584729,0.00163171723108,0.000542700058085,0.000788758359997,0.002108816370863,0.001904545090727,0.000367056034328,0.000945176351977,0.000363800693901,0.000160444334603,0
0.438770182551262,0.021340113933426,0.007993432369243,0.001025282436974,0.001994591131257,0.002250550022178,0.007063488347356,0.006114272272876,0.001478174584262,0.005492687056093,0.003000254675857,0.001516071973826,0.001036341601157,0.000443168453209,0.000733499901557,0.000762918505071,0.001065362798803,0.000434990386475,0.000700884688223,0.000811693303189,0.001308172216558,0.001188702193192,0.00105013624442,0.000523614896232,0.000350587203077,5.14494601381607E-05,0.000508796404457,0.000261029464562,0.000397238298931,0.000152635965868,0.000205365371773,0.000166554167825,0
0.43649958453309,0.063727489120578,0.010730245376963,0.009230963609736,0.009255859762255,0.006192648254038,0.008466127329769,0.008668523120399,0.006437521543563,0.001951732889694,0.008236811740996,0.005580601166535,0.002787223107855,0.001765706072737,0.003768805799538,0.002896084161218,0.000915628113519,0.002691878232739,0.001365458609634,0.002961226011369,0.003636527476346,0.004317230918646,0.004918305214604,0.001972921911908,0.001641877079184,0.001190351494551,0.002055326153694,0.002834235880027,0.002345035951628,0.001690446620427,9.57942867274858E-05,0.000172086372087,0
0.434652477664241,0.052727145287782,0.046121679502851,0.041510285205837,0.041936737176245,0.034210339716149,0.027366498927808,0.020381241491157,0.013850257945299,0.009180137992713,0.002856480409268,0.002595301774595,0.007397264559806,0.009406424407457,0.011755949428535,0.011884021739434,0.010907660571394,0.01031273413187,0.008179558195659,0.006048282289694,0.00316278400796,0.001539494051203,0.000693407307498,0.002351320590842,0.002981395113147,0.003697678793697,0.003392430712613,0.003092940113848,0.002365257042887,0.001583875081233,0.0008655200631,0.000183152734801,0
0.48769042111762,0.066057675364659,0.05035636793565,0.032054938756804,0.024431990189776,0.016698175583416,0.010034934485343,0.008254879903054,0.010259519862421,0.006419757666681,0.012529214073476,0.01202677093157,0.01037310569758,0.010767305771571,0.007171346082847,0.005284270021747,0.004300242975027,0.004313884020797,0.005215764026266,0.00580995925971,0.005078079550807,0.005162320701453,0.004258141601408,0.002902588298263,0.002097733344641,0.001799171451692,0.001334932420248,0.001654949715649,0.001690891304773,0.001129638463181,0.000725564244009,0.000187049881921,0
0.410638690924573,0.117871077757454,0.083464346345002,0.048220921909439,0.037034057447365,0.04129630564126,0.041641086576728,0.028715593551808,0.017822807659142,0.022395472397925,0.021526241145282,0.018749891934451,0.017491596610891,0.019799728507016,0.014259952805011,0.011689369009216,0.010926790982204,0.010467313299342,0.007350060781775,0.006950259930598,0.007443678013251,0.005857408601219,0.005805453816586,0.007962111526864,0.00728108868119,0.004635409632741,0.003625978557466,0.003972782836819,0.004021300617563,0.002465890984013,0.001615648808251,0.000187826694566,0
0.43291565594722,0.086301360568091,0.033221960552017,0.011423288382293,0.017411013277919,0.01279202082665,0.007824326851871,0.015800784739564,0.008124823347104,0.013964614246842,0.007354686815392,0.015078609445134,0.006133821994496,0.007107146591279,0.00052134480571,0.002220274171119,0.007348967227605,0.001496849558989,0.009039524554686,0.009118924209014,0.007511884808723,0.006553624005603,0.009843937891719,0.00546286532951,0.000937064638548,0.004299245765994,0.003115807110283,0.003397848920796,0.002131348692077,0.004247884208238,0.001713255466798,0.000187948530344,0
0.46532261917775,0.678656511436525,1.03383703772939,0.782088354635117,0.618561230661505,0.934393204885236,0.731279719250826,0.510217600982692,0.790174796699502,0.630247204279081,0.393982087990388,0.617230077718737,0.497077401769275,0.279301429901779,0.434785670053068,0.347885249525407,0.176019318193263,0.260035803476262,0.202557129975355,0.092793459998445,0.116541989724426,0.079303600382422,0.03342596939204,0.021572785530844,0.013184672836082,0.01097676027989,0.025757262657339,0.040553213296183,0.016653841913074,0.02410105406546,0.028186596872623,0.000198765359221,2
0.467809284904331,0.036300257064002,0.012193140618099,0.014306611142613,0.01238261647365,0.008805896431266,0.011393811213322,0.015770741591022,0.014087305574263,0.013121593800306,0.004439107337577,0.004811359681427,0.005559861318678,0.00183412506184,0.003300655186688,0.00490828920687,0.003483689208723,0.003452874606878,0.001683733147529,0.000229462454587,0.000895869554048,0.000618044511353,0.000985439273067,0.000717942393454,0.001774149744642,0.001708646182271,0.001036939989241,0.00149422814728,0.000575759846349,4.32220692631699E-05,0.000894252539849,0.000207865725031,0
0.424903207068364,0.021490389516558,0.00809458121855,0.001680233715654,0.002129371277719,0.002954373330636,0.00602835455202,0.006102991181368,0.003330176610508,0.004999988391027,0.001560876245212,0.00036121180227,0.000953622961588,0.000800727088186,0.001034187002847,0.00071530522513,0.001406551526943,0.001075351445112,0.000460497649928,0.000439572122668,0.000200611592086,0.000610385644951,3.61005203822266E-05,0.000201093423744,0.000551943515005,0.000312132328707,0.000340355706396,0.000282731681263,0.000343581274152,0.000171004989715,0.000252976474086,0.000219163458569,0
0.452952612016844,0.012286213213927,0.012333195443665,0.000654978967907,0.003864119261511,0.002285480003163,0.004163009112071,0.003975279853308,0.006064327928897,0.004053561297507,0.006427380932855,0.002086513055762,0.002555918326476,0.001879161281965,0.000537547942823,0.000837460333871,0.000637294282244,0.000354019764525,0.000299859078734,0.001330487698782,4.82847392273305E-05,0.000768584500325,0.000492828240925,0.00102356023557,0.000589863544316,0.000872209319474,0.000368154099679,0.000743686672754,0.000590888825404,0.000424707155893,0.000248052529764,0.000226814105145,0
0.429143205433366,0.013478977181005,0.021922782326232,0.014400211845062,0.005208488270275,0.009550242931356,0.009919079045546,0.008894619832541,0.003385251994876,0.006264612548443,0.004143298182331,0.001509208048124,0.003162748992784,0.004872558573254,0.00187963073594,0.001197876649445,0.002213814535255,0.001725764669757,0.001893786937011,0.002319824734372,0.00149907808977,0.001375196839654,0.000657903205542,0.000829153739077,0.00090659119324,0.001449342156528,0.000895500753698,0.000538740996653,0.000775134000509,0.000462004119056,0.000263588037053,0.00025037103243,0
0.476082973920755,0.064456558241445,0.02436334357175,0.034692729833589,0.034877604510851,0.033413309990625,0.0343967150162,0.026149537021492,0.022366158491826,0.019211962907697,0.014564671666681,0.01671303253633,0.010653084192391,0.01110832883296,0.007610796783133,0.004434493122841,0.00403220355527,0.005839953375784,0.010024660729812,0.004347959995456,0.004667889699416,0.003498525905557,0.003106294841425,0.003475566038498,0.002457341717351,0.00380537312127,0.003106299067241,0.0028559402344,0.001207609934523,0.001989025063713,0.002654753171313,0.000260450502903,0
0.440904241251881,0.009672131628292,0.00355195207727,0.005950872961198,0.007441201110249,0.007088635638104,0.004342922633168,0.007062485960718,0.000787943305099,0.003252297435121,0.002507531466789,0.00099115449409,0.00053178321351,0.001682805261187,0.000181063374514,0.000355708733063,0.000952057216724,0.000837012034396,0.000541279181528,0.000718891483763,0.000797049608411,0.000781764286167,0.000477813430661,0.000892474064091,0.000408128616293,0.001259334594853,0.000546144058173,0.000960945056926,0.000350528047081,0.000632851493436,0.000152992303345,0.000263846646995,0
0.546907160697607,0.108356952881543,0.013440839540293,0.029330000830416,0.032617280924525,0.028491196529855,0.027595211417871,0.031150646470695,0.0356917955354,0.033131525418688,0.021382347338452,0.013310223509451,0.010067408329558,0.00697544740855,0.005814637504706,0.005791922043147,0.004503388798341,0.004354605510276,0.002027242012926,0.003559196325886,0.00501180341949,0.004818354376305,0.003333065876052,0.003532343326378,0.002701874620947,0.00248031080694,0.001422498911176,0.002379350696331,0.001353318427935,0.000535332200217,0.000763463773854,0.00026419181934,0
0.451403206817391,0.018618646888122,0.004698697593122,0.004684481849964,0.00404227970248,0.002212026631071,0.007007044173687,0.005442586039871,0.003492877809642,0.004249091017671,0.000924143944763,0.002151072315617,0.001150862190559,0.000628833015093,0.000511424592963,0.000369892363957,0.000605954692349,0.001105413959649,0.0010048939488,0.000961667842653,0.000893904621214,0.000137119199046,0.001020988900749,0.000307764727718,0.000101626738384,0.000434259452789,0.000522985375804,0.000324649682931,0.000318230580142,0.000212698778291,4.51625561412339E-05,0.000264358775469,0
0.442880739638368,0.027256633732423,0.016550831723818,0.009294312906189,0.003561980928373,0.001501058131062,0.001819107427935,0.001789064146971,0.00168251973217,0.002929994578167,0.001838766900774,0.000555777151105,0.001272164659145,0.001313201445109,0.001504902108159,0.000647897518254,0.000684576879888,0.000601834600416,0.000529160236811,0.000941085518315,0.000599836763791,0.000591325266651,0.000732792293108,0.000328908803804,5.45015423472558E-05,0.000119553981445,0.000196532181072,0.000740176011591,0.000351788681048,0.000119472720047,9.65843806030689E-05,0.000274146227967,0
0.411298067972999,0.025275468266616,0.019703205508483,0.00788287115197,0.008397344301635,0.006529007127703,0.006576342371879,0.006512703479729,0.003949773584302,0.008321464056848,0.00835424555715,0.003891505682812,0.001138841538101,0.000797826040301,0.00026496164484,0.000205021297632,0.000194380579397,0.000450950823819,0.000601489960104,0.001088774673226,0.000559578308112,0.000648628996546,0.001446181134715,0.000644038322596,0.000771672688104,0.0006910266792,0.0003755635612,0.000332858484177,0.000525223434447,0.000538963375325,0.000259829197404,0.000276549071909,0
